motif_id	subtype	correlation	pvalue
ZNF35_M08250_2.00	98JKPD8_lumA	-0.015030373447962956	0.8462106167027161
SREBF2_MA0596.1	ANAB5F7_basal	-0.024899927761733488	0.8464034592505856
SREBF2_M08059_2.00	ANAB5F7_basal	-0.024899927761733488	0.8464034592505856
GFI1B_GFI1B_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.026476747663895517	0.846411615803545
ZNF485_M07741_2.00	98JKPD8_lumA	0.019511595229408263	0.8464368278957055
ZNF197_M07684_2.00	PU24GB8_lumB	-0.011335020176863247	0.8465412773374783
JUND_M07815_2.00	98JKPD8_lumA	-0.029675218300789095	0.8465610297126801
SMCA1_SMCA1_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.017526733024991695	0.846796344215352
MAFB_MAFB_HUMAN.H11MO.0.B	S6R691V_her2	-0.02064847684632274	0.8468250467615618
ZNF93_MA1721.1	PU24GB8_lumB	-0.015143776571217054	0.8469138875051021
CRX_CRX_HUMAN.H11MO.0.B	PU24GB8_lumB	-0.028873146375740247	0.8472297758367046
IRF7_IRF7_HUMAN.H11MO.0.C	S6R691V_her2	-0.023375239003437662	0.8476826007459461
SRF_SRF_HUMAN.H11MO.0.A	S6R691V_her2	-0.023368096372126165	0.8477285867332465
NFIC_MA0161.2	S6R691V_her2	-0.025009685697775286	0.8482742887052716
ELK4_M07958_2.00	98JKPD8_lumA	0.02835129408130835	0.8483029206264022
PBX2_M08134_2.00	S6R691V_her2	-0.026383837791037642	0.8483636269306826
FOXA1_M07960_2.00	2GAMBDQ_norm	0.016302013922996312	0.8489369540816816
ZNF433_M07726_2.00	2GAMBDQ_norm	-0.029909305952321413	0.849002290576509
BRAC_BRAC_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.017478508933541723	0.8490878221255562
ZNF695_M07724_2.00	2GAMBDQ_norm	0.03443395770096194	0.8491233560029349
ZNF528_MA1597.1	PU24GB8_lumB	-0.016704101240104782	0.8492280887390786
PRGR_PRGR_HUMAN.H11MO.0.A	98JKPD8_lumA	0.0197574583060078	0.8492769226157467
ZNF692_M08253_2.00	98JKPD8_lumA	-0.01709915825027633	0.8492789045294364
ESR1_M08217_2.00	S6R691V_her2	-0.01692555008168736	0.8496023410623611
ZFP69_M07686_2.00	2GAMBDQ_norm	0.014864540878615681	0.849703006708338
SOX13_MA1120.1	98JKPD8_lumA	-0.02589624103269371	0.8497396486241471
ZNF701_MA1987.1	S6R691V_her2	-0.009150556376017756	0.8497614891825414
USF2_M07789_2.00	PU24GB8_lumB	-0.023757298004415475	0.8498230528220517
SIX1_MA1118.1	2GAMBDQ_norm	-0.03308086905758521	0.8503648813574527
NFYA_NFYA_HUMAN.H11MO.0.A	S6R691V_her2	0.026006695600937525	0.8505061854994446
SIX5_M08209_2.00	S6R691V_her2	-0.03658863228941916	0.8505383698705615
ZSCAN22_M08261_2.00	ANAB5F7_basal	-0.011951135639596206	0.8505605742927236
MXI1_MXI1_HUMAN.H11MO.0.A	PU24GB8_lumB	0.016048109641561965	0.8507249573631988
ETS1_M07950_2.00	ANAB5F7_basal	0.014204567981816137	0.8507301405656673
MEF2C_MA0497.1	PU24GB8_lumB	-0.016729472421671342	0.8507402540287393
ZN331_ZN331_HUMAN.H11MO.0.C	2GAMBDQ_norm	0.012127637302651434	0.8508113693765496
ZN708_ZN708_HUMAN.H11MO.0.C	98JKPD8_lumA	0.01444367206729011	0.8508331310487458
PO3F1_PO3F1_HUMAN.H11MO.0.C	S6R691V_her2	0.023973715052323808	0.8508478979739713
TBX21_TBX21_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.013343428549352101	0.8508733017084615
MAFG_MAFG_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.01882077533971424	0.8510691271830619
MTF1_MTF1_HUMAN.H11MO.0.C	S6R691V_her2	0.020409840224429605	0.8511617073420039
ZFP69B_M07685_2.00	ANAB5F7_basal	-0.014968545600939312	0.8514509666126849
MITF_MA0620.3	2GAMBDQ_norm	-0.02838616993678352	0.8514539335693643
ZBTB12_MA1649.1	ANAB5F7_basal	-0.026550975973258388	0.8517857475603777
ZNF416_M08234_2.00	S6R691V_her2	0.020051982399111695	0.8520412752031495
TF7L2_TF7L2_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.025715128413691144	0.852163325372314
FOXC1_FOXC1_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.016735581903239642	0.8524469225499937
ZFP42_MA1651.1	S6R691V_her2	0.01640292181145622	0.8524814619307188
E2F1_E2F1_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.014996556922594474	0.8525930065432109
HXB8_HXB8_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.038303939902044	0.8526214907379365
MXI1_M07790_2.00	PU24GB8_lumB	0.0261266695211409	0.8526791114849619
ZNF684_M07574_2.00	S6R691V_her2	-0.021946140047555778	0.8527615141455418
ZNF341_MA1655.1	98JKPD8_lumA	0.021472293342833258	0.8529481657844883
ZNF30_M07621_2.00	2GAMBDQ_norm	0.008993219334937652	0.8529979050997172
SOX10_MA0442.2	PU24GB8_lumB	-0.023810681253967958	0.8530462139057973
USF2_M08050_2.00	PU24GB8_lumB	0.023769202922711768	0.8532993729601729
GRHL2_M08129_2.00	2GAMBDQ_norm	-0.024345286388801575	0.8535128482420016
ZNF143_M07931_2.00	98JKPD8_lumA	-0.015242525376032929	0.8536192692004005
ZNF467_M08358_2.00	PU24GB8_lumB	-0.010250087118724877	0.853951533285016
NRF1_NRF1_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.019893700521171884	0.854037536213508
ESR2_M08154_2.00	ANAB5F7_basal	-0.016991522218721498	0.8544744705805813
USF1_M07809_2.00	98JKPD8_lumA	-0.022430823317815634	0.85484238429815
NR3C1_M07986_2.00	2GAMBDQ_norm	-0.022409301288573723	0.8549801508013813
SP1_M08363_2.00	PU24GB8_lumB	-0.007788380644755283	0.855263114753396
REST_MA0138.2	PU24GB8_lumB	0.01396079917660746	0.8553446930642933
MAX_M07793_2.00	ANAB5F7_basal	-0.024456375790633107	0.8554046741606675
HNF4G_MA0484.2	ANAB5F7_basal	-0.022281596245763542	0.8557977032338753
ZNF18_M08316_2.00	98JKPD8_lumA	0.018210217500267988	0.8558475418112671
ASCL1_MA1631.1	PU24GB8_lumB	0.013177634191229706	0.8560456225158162
ZNF382_M07608_2.00	S6R691V_her2	-0.01618624220310549	0.8560992437132786
YY1_M07857_2.00	98JKPD8_lumA	-0.020278195784164423	0.8565038291487251
ZNF692_M08338_2.00	2GAMBDQ_norm	0.016334156692298242	0.8565254992518495
ZNF442_M07742_2.00	2GAMBDQ_norm	0.010404504446372621	0.8566295239579977
HXC9_HXC9_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.029454811588469007	0.8568225482638155
NFAC3_NFAC3_HUMAN.H11MO.0.B	2GAMBDQ_norm	0.02178589559168938	0.8568902097548043
MYB_M08150_2.00	S6R691V_her2	-0.030223393483511787	0.8570530093114903
ASCL1_MA1631.1	98JKPD8_lumA	-0.013072747805643667	0.8571791477182453
BHLHE22_MA1635.1	ANAB5F7_basal	-0.021956736508818943	0.857878096500146
NFE2_M07813_2.00	2GAMBDQ_norm	0.016802830824888544	0.8579182365881529
POU2F2_M07972_2.00	PU24GB8_lumB	-0.02517855885160866	0.8579690482896133
POU2F2_M07973_2.00	PU24GB8_lumB	-0.02517855885160866	0.8579690482896133
REST_MA0138.2	S6R691V_her2	0.013659602331026413	0.8584325245348682
KLF15_MA1513.1	2GAMBDQ_norm	-0.013893313988982919	0.8585649188546951
MAFK_MAFK_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.017081819938820197	0.8587670600698133
RXRG_RXRG_HUMAN.H11MO.0.B	S6R691V_her2	-0.02362415822112568	0.8590349389422955
MYCN_MYCN_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.022442147631378022	0.8591581019046206
BHLHE40_M07798_2.00	ANAB5F7_basal	-0.028221900364673896	0.8591828931465595
TFEB_TFEB_HUMAN.H11MO.0.C	S6R691V_her2	0.03444064857035409	0.8592235556207586
JUND_M08067_2.00	98JKPD8_lumA	0.024669781762699974	0.8594532882497913
PTF1A_PTF1A_HUMAN.H11MO.0.B	S6R691V_her2	-0.010120175743730565	0.8595942196435926
ZN528_ZN528_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.013436037909060648	0.859919796957048
USF1_USF1_HUMAN.H11MO.0.A	S6R691V_her2	0.024582922365032605	0.8599431620259242
PRDM1_M08276_2.00	PU24GB8_lumB	-0.011389944148781226	0.8600784773753164
ETV2_ETV2_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.012173843377283026	0.8601270876834299
NFYA_M08104_2.00	S6R691V_her2	-0.02765271974698358	0.8602772398294554
SRF_M07984_2.00	98JKPD8_lumA	0.026371872061261913	0.8603265169387532
ZBTB7A_M07937_2.00	2GAMBDQ_norm	-0.010675294181664628	0.8603687902311303
RBAK_M07595_2.00	98JKPD8_lumA	0.01091755061962961	0.8606576468403729
ZNF860_M07723_2.00	S6R691V_her2	0.010163142338601987	0.8608435623236967
MAX_M07796_2.00	98JKPD8_lumA	-0.026271305342501255	0.8608538884364401
ZNF382_M07608_2.00	PU24GB8_lumB	0.015624583776424632	0.8610414687433698
ZNF317_M08308_2.00	PU24GB8_lumB	-0.02091756203526896	0.8615479025584303
PATZ1_M08287_2.00	S6R691V_her2	-0.013848469870289851	0.8615852365798811
ZNF782_M07706_2.00	ANAB5F7_basal	-0.01375981524025562	0.861606245654874
ZNF684_M07574_2.00	PU24GB8_lumB	0.020600231097902856	0.8616993302614882
MZF1_MA0056.2	ANAB5F7_basal	-0.020411697025835628	0.8620072938968965
EGR1_EGR1_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.008137238090757422	0.8621236430293026
CDX1_CDX1_HUMAN.H11MO.0.C	S6R691V_her2	0.03193431374833009	0.862254858395171
NR3C1_M07986_2.00	ANAB5F7_basal	-0.021241585499600302	0.8624612866294402
ZFX_ZFX_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.017997148046794597	0.8625678551525864
ZFP64_M08275_2.00	2GAMBDQ_norm	0.013620652602104889	0.8625702223734834
ZNF200_M08273_2.00	98JKPD8_lumA	-0.02363153984493298	0.8627475107508903
ZNF197_M07684_2.00	S6R691V_her2	0.010112890349866956	0.8629142277037358
HIF1A_MA1106.1	PU24GB8_lumB	-0.03278699309925196	0.863439872587337
TFDP1_TFDP1_HUMAN.H11MO.0.C	PU24GB8_lumB	0.012409360602945821	0.8636482165224093
MEF2C_M08149_2.00	PU24GB8_lumB	0.014557539304428626	0.8639630881302746
ZNF684_M07574_2.00	2GAMBDQ_norm	0.02025465786053352	0.8639970350562987
ZNF479_M07673_2.00	98JKPD8_lumA	0.013491929784350643	0.8642744350137729
HSF2_HSF2_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.029514142303594233	0.8643242009829691
TP73_M08036_2.00	2GAMBDQ_norm	0.014256945052459285	0.8643847519263507
BMAL1_BMAL1_HUMAN.H11MO.0.A	PU24GB8_lumB	0.02159100726542042	0.8644482173682357
ZNF354B_M07653_2.00	98JKPD8_lumA	-0.022109179342385092	0.8645651996954877
TWST1_TWST1_HUMAN.H11MO.0.A	S6R691V_her2	0.01706078277142733	0.8648573783144128
ZNF764_M07623_2.00	98JKPD8_lumA	-0.014186896240853349	0.8650447318078953
ETV2_ETV2_HUMAN.H11MO.0.B	ANAB5F7_basal	-0.011739923383929558	0.8650643234385295
TAL1_TAL1_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.01994652158147948	0.8651222471099564
MYC_M07800_2.00	98JKPD8_lumA	-0.022793247195611935	0.8651427267585642
ZNF285_M07777_2.00	98JKPD8_lumA	-0.0192781510996942	0.8652216992672775
OSR2_OSR2_HUMAN.H11MO.0.C	S6R691V_her2	0.010790849328129347	0.8654624556423663
ZNF596_M08342_2.00	ANAB5F7_basal	-0.009220100549371633	0.8656891762806087
E2F6_M07941_2.00	ANAB5F7_basal	-0.01622302259425633	0.8657994440903285
SP4_M08296_2.00	PU24GB8_lumB	-0.008712688211238839	0.8659254801740748
ZNF610_MA1713.1	PU24GB8_lumB	0.013756340806331317	0.8659782643488788
SMCA5_SMCA5_HUMAN.H11MO.0.C	S6R691V_her2	-0.016341671041957093	0.8660669593562571
JUND_MA0492.1	S6R691V_her2	-0.023247922281052165	0.8662105360655091
ESRRA_M07989_2.00	98JKPD8_lumA	-0.014859682912242633	0.8662244772577941
REST_M08084_2.00	S6R691V_her2	0.01277063085799362	0.8664092685899251
ZNF528_M08328_2.00	PU24GB8_lumB	0.02104802887703969	0.866782795148118
ZNF71_M08267_2.00	PU24GB8_lumB	-0.01427621461590633	0.8670454556040654
FOXA1_M07961_2.00	98JKPD8_lumA	0.017987466603293284	0.8671276668779816
CEBPG_CEBPG_HUMAN.H11MO.0.B	S6R691V_her2	0.023942769892612736	0.8675506527061525
TFE3_TFE3_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.026793107709934448	0.8679336286006863
ZNF792_M07660_2.00	PU24GB8_lumB	-0.006876758412754619	0.8679543123555293
TCF7L2_M08167_2.00	PU24GB8_lumB	-0.019112601697885874	0.8680878475481217
ERR2_ERR2_HUMAN.H11MO.0.A	98JKPD8_lumA	0.025765443092196118	0.8681444444627471
NR1H4_NR1H4_HUMAN.H11MO.0.B	98JKPD8_lumA	0.010953986632686995	0.8681963458038064
MAZ_MA1522.1	S6R691V_her2	-0.012437365429397733	0.8683862205083382
ETS1_M07951_2.00	2GAMBDQ_norm	0.012100248619891724	0.8683963194866091
FOS_M08069_2.00	S6R691V_her2	-0.02219832234773174	0.8686310891366334
JUNB_M08070_2.00	2GAMBDQ_norm	-0.0223816104828533	0.8687436972159652
RELA_M08002_2.00	ANAB5F7_basal	-0.01654398902276637	0.8689139802290957
ZNF3_M07613_2.00	PU24GB8_lumB	-0.014254357138529532	0.869174663478215
GATA1_M08203_2.00	PU24GB8_lumB	0.03393910603998189	0.86926504850918
ZSCAN22_M08261_2.00	PU24GB8_lumB	0.010418654180088189	0.8695397980238087
GATA1_GATA1_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.01955791024827847	0.8695466435141007
ZNF548_M07691_2.00	98JKPD8_lumA	-0.006632032902077661	0.8697293888117021
PO3F1_PO3F1_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.020899384225815214	0.8697959721857099
FOSL1_M08071_2.00	98JKPD8_lumA	0.022528248333514935	0.8703159959459389
TF7L1_TF7L1_HUMAN.H11MO.0.B	S6R691V_her2	-0.02044316268230759	0.8705776665411884
ZNF653_M08248_2.00	PU24GB8_lumB	-0.01963322668704884	0.8709029077743345
TFAP2A_MA0003.4	2GAMBDQ_norm	-0.012262389135483246	0.8709482139073936
ZNF143_M07931_2.00	S6R691V_her2	-0.01340639057140896	0.8710893439474601
FOS_MA0476.1	98JKPD8_lumA	0.02195314099020888	0.871234907868525
CTCF_M07901_2.00	S6R691V_her2	0.017132023393669316	0.8712352033701547
EBF3_MA1637.1	98JKPD8_lumA	0.0159219297179038	0.8713114508025119
GATA1_M08202_2.00	ANAB5F7_basal	-0.021519897863852708	0.871479553595958
ZNF202_M07612_2.00	S6R691V_her2	-0.024493688517575437	0.8716392936799333
RELA_M08005_2.00	ANAB5F7_basal	0.01666278034974484	0.8719880469815793
RUNX3_MA0684.2	2GAMBDQ_norm	0.020868698179989917	0.8720983672845323
EHF_EHF_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.014942403947207026	0.8724107209463698
E2F2_E2F2_HUMAN.H11MO.0.B	98JKPD8_lumA	0.03177822007494191	0.872464987851129
POU2F2_M08140_2.00	S6R691V_her2	0.01650636130739838	0.8725090912206785
ZNF37A_M08279_2.00	98JKPD8_lumA	-0.012661271801123808	0.872557565636449
ZNF549_M08300_2.00	S6R691V_her2	0.015121716803531348	0.872565992486354
MAX_M07792_2.00	ANAB5F7_basal	0.019327017498571887	0.8728994902646912
THAP1_M08176_2.00	98JKPD8_lumA	-0.02087327103252499	0.8731409094030298
JUND_M07814_2.00	ANAB5F7_basal	-0.018127826606347153	0.8731950371762258
MITF_M08058_2.00	ANAB5F7_basal	0.025387310265157483	0.8732048971117704
USF1_M07808_2.00	98JKPD8_lumA	-0.019396726416541523	0.8733714129913613
ZN816_ZN816_HUMAN.H11MO.0.C	98JKPD8_lumA	0.009357070273314994	0.8735023667221666
FOS_M07827_2.00	ANAB5F7_basal	0.022851489463396688	0.8735371023366398
NR2E3_NR2E3_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.01643794362574447	0.8737009913139523
ATF4_MA0833.2	2GAMBDQ_norm	-0.019173184620002365	0.8739028298576199
SOX13_M08166_2.00	2GAMBDQ_norm	0.021887965658310856	0.8739714189857406
STAT1_M08014_2.00	2GAMBDQ_norm	-0.020058538651033738	0.8739878232602977
PBX3_PBX3_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.019871836726428935	0.8741647851535552
CEBPD_CEBPD_HUMAN.H11MO.0.C	2GAMBDQ_norm	0.021221598331251066	0.8743635132507528
ZNF45_M07579_2.00	ANAB5F7_basal	0.013888118957528625	0.8744155678980746
DUX4_MA0468.1	PU24GB8_lumB	-0.03005008812531032	0.8747462286100073
PATZ1_M08287_2.00	98JKPD8_lumA	0.012497664476953866	0.8749705026275522
MYOD1_MA0499.2	S6R691V_her2	0.014152812901922246	0.8750166790914282
NFE2_NFE2_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.01544404897876362	0.8751421983137414
ZNF45_M07579_2.00	S6R691V_her2	-0.013788636851823695	0.875307841960508
MYC_M07803_2.00	2GAMBDQ_norm	0.02663016118472046	0.8756761209125465
ZN528_ZN528_HUMAN.H11MO.0.C	S6R691V_her2	-0.011908378916520435	0.8757101402896995
TGIF1_TGIF1_HUMAN.H11MO.0.A	S6R691V_her2	-0.03276168471344377	0.876456035763629
ERR2_ERR2_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.024123438573243994	0.876480220642632
KAISO_KAISO_HUMAN.H11MO.0.A	S6R691V_her2	0.03076521633945155	0.8764992443426542
NFYA_MA0060.3	ANAB5F7_basal	0.024366309143737677	0.8767462501878526
MAFK_MA0496.3	98JKPD8_lumA	-0.013514310599296444	0.8768363729437727
ZNF280A_M08332_2.00	ANAB5F7_basal	0.01287884099507911	0.8769623911865574
ZNF701_M07618_2.00	PU24GB8_lumB	-0.014455114874286648	0.8770694132132677
ZNF558_M07620_2.00	S6R691V_her2	0.009633189943470235	0.8773848572632643
MAFNFE2_MA0501.1	2GAMBDQ_norm	0.015702092636752835	0.8774054143094161
FOXO4_FOXO4_HUMAN.H11MO.0.C	2GAMBDQ_norm	0.016870587395353964	0.8774733451957152
NFAC2_NFAC2_HUMAN.H11MO.0.B	98JKPD8_lumA	0.01870725793748006	0.8778373101440615
SMAD3_SMAD3_HUMAN.H11MO.0.B	S6R691V_her2	0.00959548319482554	0.877861052025817
ZNF774_M08373_2.00	S6R691V_her2	-0.0060023040765324305	0.8782348789120025
EPAS1_EPAS1_HUMAN.H11MO.0.B	2GAMBDQ_norm	0.036602955550620965	0.8782374690985257
TEAD1_TEAD1_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.017170477396440155	0.8783118858663324
NFYB_M08178_2.00	98JKPD8_lumA	-0.021756439933160676	0.8783255858901664
ZN260_ZN260_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.013339505727100697	0.8784171415761852
REST_M07847_2.00	PU24GB8_lumB	-0.013933572971908139	0.8784295112474025
ZIM3_MA1709.1	ANAB5F7_basal	0.012135695018386801	0.8785634855493943
GABPA_M07954_2.00	98JKPD8_lumA	-0.01947300443530284	0.8786127056259716
FOXI1_FOXI1_HUMAN.H11MO.0.B	S6R691V_her2	-0.021656397365757717	0.8788808842316864
OSR2_OSR2_HUMAN.H11MO.0.C	ANAB5F7_basal	0.009697628716571167	0.8789821902918746
RFX5_M08009_2.00	S6R691V_her2	-0.015022703454450637	0.8791058760061965
ZNF205_M07578_2.00	S6R691V_her2	0.0352716741085465	0.8793570645007116
SP1_M08096_2.00	98JKPD8_lumA	-0.008874677326617866	0.879357747456423
POU2F2_M07973_2.00	98JKPD8_lumA	-0.02135343668736248	0.8793717142217792
POU2F2_M07972_2.00	98JKPD8_lumA	-0.02135343668736248	0.8793717142217792
ZNF596_M08342_2.00	98JKPD8_lumA	0.008254731442751169	0.8796389458801048
JUND_MA0491.2	S6R691V_her2	0.01839228539638293	0.8798787574558
ZNF792_M07660_2.00	ANAB5F7_basal	-0.006242510745130231	0.8800363368398962
ZNF282_M07626_2.00	2GAMBDQ_norm	0.01557298820221082	0.8802961170278758
ZNF334_M07740_2.00	ANAB5F7_basal	0.00806243333716891	0.8803596766496299
ZNF317_M08242_2.00	PU24GB8_lumB	0.0263489903519995	0.8805694385109897
RUNX3_MA0684.2	ANAB5F7_basal	0.0194451680309623	0.8807570649223554
ZNF506_M07565_2.00	2GAMBDQ_norm	0.01025840218789517	0.8811237874057589
NR1I2_NR1I2_HUMAN.H11MO.0.C	98JKPD8_lumA	0.01365950959686	0.881294825946716
ZNF765_M07701_2.00	S6R691V_her2	-0.008529657811559547	0.8814834579608181
BHE40_BHE40_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.02259172218203706	0.8815326310786377
ZFP69_M07686_2.00	PU24GB8_lumB	-0.011679970860918983	0.8816353568995026
ZNF566_M07677_2.00	2GAMBDQ_norm	-0.008339342040374184	0.8820560663422035
REST_M07852_2.00	S6R691V_her2	0.011120705927452469	0.8822124974717682
HIC1_HIC1_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.02271555059107925	0.8822547414429441
MYCN_M08053_2.00	PU24GB8_lumB	0.025196187863514238	0.8823227100357848
ESRRA_MA0592.3	98JKPD8_lumA	0.017258377304899396	0.882364465468523
ZNF136_M08374_2.00	98JKPD8_lumA	0.017023216875810796	0.8823993255383531
ZNF34_M08371_2.00	PU24GB8_lumB	-0.011168653151528254	0.8830391008435232
NFAC3_NFAC3_HUMAN.H11MO.0.B	PU24GB8_lumB	-0.017771891896892957	0.8830513794116939
TBP_TBP_HUMAN.H11MO.0.A	ANAB5F7_basal	0.024338347581384444	0.8830772312249577
ZNF329_M08359_2.00	S6R691V_her2	-0.008896561784724382	0.8832396179859732
USF2_USF2_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.014709109430544154	0.8833437366322721
MTF1_MTF1_HUMAN.H11MO.0.C	2GAMBDQ_norm	0.015943215882891507	0.8834739325522021
CTCF_M08289_2.00	PU24GB8_lumB	-0.01025639308541307	0.8836726999458329
ZNF669_M07690_2.00	S6R691V_her2	-0.020188698196257553	0.8836851461951591
ZNF667_M07737_2.00	PU24GB8_lumB	0.010278271965643885	0.8837110406577209
RELB_MA1117.1	2GAMBDQ_norm	-0.0199833552922798	0.8837765683751507
STAT3_M08018_2.00	2GAMBDQ_norm	-0.014422989905428242	0.8838976163753793
STAT3_M08017_2.00	2GAMBDQ_norm	-0.014422989905428242	0.8838976163753793
RFX5_M08011_2.00	ANAB5F7_basal	-0.014271152442658967	0.8840039075432222
SP1_M08363_2.00	S6R691V_her2	0.006179777721102764	0.8849222507091166
GABPA_M07953_2.00	2GAMBDQ_norm	0.02190918868606919	0.8850873583667811
THA11_THA11_HUMAN.H11MO.0.B	ANAB5F7_basal	0.010196604997054708	0.8851957585337454
ZNF71_M08383_2.00	98JKPD8_lumA	-0.005776629615195949	0.8853995169280433
ZNF528_MA1597.1	98JKPD8_lumA	0.012659334610717936	0.8854474892764155
SOX9_SOX9_HUMAN.H11MO.0.B	PU24GB8_lumB	0.012658673718838345	0.8858935047732589
ZNF736_M07767_2.00	ANAB5F7_basal	-0.016835462588181756	0.8860053399913531
SOX10_M08165_2.00	S6R691V_her2	-0.018241663915183007	0.8862357331517469
SOX10_MA0442.2	S6R691V_her2	-0.018354707876643273	0.886463456573378
FOSB_FOSB_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.021851118204723876	0.8867057472443154
HXB4_HXB4_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.03498637383922712	0.8869286475450242
ZN549_ZN549_HUMAN.H11MO.0.C	98JKPD8_lumA	0.012224844899485632	0.8872519085914106
ZBTB26_MA1579.1	PU24GB8_lumB	0.013281104763354363	0.8874757406912062
AIRE_AIRE_HUMAN.H11MO.0.C	S6R691V_her2	0.018484947671036613	0.8875560539804908
EVI1_EVI1_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.015288727464977916	0.8875709007949611
FOSL2_MA0478.1	ANAB5F7_basal	0.015529912023428703	0.8878168228169159
ZNF566_M07677_2.00	S6R691V_her2	-0.007925873827943138	0.8878643015074518
KLF7_MA1959.1	98JKPD8_lumA	-0.01071128206326631	0.8884410249642394
ZBTB33_M08094_2.00	2GAMBDQ_norm	0.027757429787463084	0.8884950895403195
ZNF468_M07754_2.00	2GAMBDQ_norm	-0.0078025221822145005	0.8885634923492716
ZNF786_M07721_2.00	PU24GB8_lumB	0.017265543091044465	0.8888606180312273
MAX_M07794_2.00	ANAB5F7_basal	0.01906011407792728	0.8891115973302295
OLIG2_OLIG2_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.00901856883922877	0.889228293035662
ZNF467_M08358_2.00	ANAB5F7_basal	0.0077475030542219795	0.8893442298861816
ARNT_ARNT_HUMAN.H11MO.0.B	2GAMBDQ_norm	0.02921363558895192	0.8897510537888034
MAFF_M07839_2.00	98JKPD8_lumA	-0.01623215991874447	0.8900644780074782
EGR2_EGR2_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.005361522392691884	0.8901568389156659
SOX3_SOX3_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.01620165976320378	0.890269764861789
ZNF223_M07654_2.00	98JKPD8_lumA	-0.011841745180927624	0.8903601457748128
BATF3_MA0835.2	ANAB5F7_basal	0.01700349030752542	0.890537007676559
MXI1_M08181_2.00	ANAB5F7_basal	0.018631849754142678	0.8905859302062905
POU5F1_MA1115.1	2GAMBDQ_norm	0.01857479189141254	0.8909189570558109
ERR2_ERR2_HUMAN.H11MO.0.A	S6R691V_her2	-0.021261624479472944	0.8910395546122133
ZNF641_M07615_2.00	98JKPD8_lumA	-0.010038870837086005	0.8912430345926667
ETV5_ETV5_HUMAN.H11MO.0.C	S6R691V_her2	-0.00808052232143382	0.8919654672682853
SP1_M08096_2.00	PU24GB8_lumB	0.007933494593446472	0.8920696198154946
MITF_MA0620.3	PU24GB8_lumB	0.02050270526817264	0.8924194852354306
ZNF189_M08244_2.00	ANAB5F7_basal	-0.02298877323570435	0.8925696182391498
ZN502_ZN502_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.014099175781136924	0.8927112804234941
STAT1_MA0137.3	98JKPD8_lumA	-0.017303396182125303	0.8929271736097474
MXI1_M07790_2.00	98JKPD8_lumA	-0.018911664102928435	0.8930799906994062
ZNF17_M07681_2.00	S6R691V_her2	0.007659274530765168	0.8933281977234409
ZNF382_M07608_2.00	ANAB5F7_basal	-0.011950410317768258	0.8934959501937068
SCRT1_M08397_2.00	S6R691V_her2	-0.017315821323384033	0.8937346005398134
ZNF263_M08272_2.00	PU24GB8_lumB	-0.0073379750029100655	0.8945144655164071
ZNF433_M07726_2.00	S6R691V_her2	0.020825535735187244	0.8945474193329186
SREBF2_M08059_2.00	S6R691V_her2	-0.017016939932981517	0.8946895965920054
SREBF2_MA0596.1	S6R691V_her2	-0.017016939932981517	0.8946895965920054
STAT2_M08019_2.00	2GAMBDQ_norm	-0.009274391200599183	0.8950001577831307
E2F2_E2F2_HUMAN.H11MO.0.B	PU24GB8_lumB	-0.026059596279613868	0.8952772935655612
